"country","session_rank","avg_session_duration"
SM,19,99.0
UG,111,204308.0
ZW,141,2264.0
TG,148,2243.3333333333335
UA,304,62.0
US,187,589.1298076923077
XX,34,148.5
AZ,201,18.0
CL,419,1428.0
NG,314,1.0
BJ,7,5860.752066115702
CA,178,707.0689655172414
ET,84,84.5
GB,318,75.0
IT,120,800.7931034482758
AE,83,242.3673469387755
ME,127,84.0
IN,602,701.0
JP,98,1316.9134253450438
MN,49,287.0
HK,25,844.060606060606
DK,53,727.4
MQ,171,0.0
HT,131,73.5
NA,101,837.0
BA,73,649.0
CM,97,103.5
BF,212,4.0
OM,77,116.4
MV,54,301.0
EG,29,58.063291139240505
BY,78,667.3636363636364
CR,251,1033.0
LB,25,2765.3416666666667
JP,1182,54.0
IL,127,274.6666666666667
KZ,277,72.0
CY,181,845.0
KW,4,1225.3844537815125
KR,700,516.0
GW,40,1.0
ES,201,310.3125
CF,47,58.25
GH,178,2.3333333333333335
YT,10,142.93548387096774
US,1095,61.666666666666664
SA,192,61.25
RU,239,517.2777777777778
PE,218,478.8333333333333
PH,459,125.0
SG,415,0.0
TT,221,110.33333333333333
GP,30,462.2857142857143
ME,212,91.0
AZ,98,7955.846153846154
CL,264,367.0
MZ,78,236.33333333333334
CA,25,1013.7293035479632
GB,405,2605.0
BJ,172,792.0
IT,211,464.125
JO,83,318.2142857142857
HT,40,7277.959183673469
JP,201,741.7348484848485
HK,178,597.0
SR,34,261.3076923076923
ZW,38,678.6333333333333
US,16,1327.4552259386203
TG,63,259.57142857142856
TJ,302,3.25
TN,101,191.30769230769232
YE,252,3.0
UZ,74,2616.9928057553957
TT,583,70.0
US,1757,80.0
RO,87,690.3846153846154
SD,226,49.0
ZA,230,303.0
PT,44,505.95238095238096
TW,416,646.0
PK,182,68.75
TH,314,105.0
KR,38,2311.164328657315
ID,332,25768.5
GR,10,1320.8520408163265
BW,34,125.33333333333333
MX,90,566.64
GH,552,3266.0
CN,284,627.0
AU,359,65.0
AS,56,0.0
FM,107,1797.2307692307693
JM,71,580.375
CH,67,605.9230769230769
GY,68,136.07142857142858
FR,241,224.83333333333334
JP,1540,60.0
ML,142,9.363636363636363
GT,341,0.5
PS,26,7717.446927374302
US,650,151.75
PL,128,499.2857142857143
PG,206,0.8571428571428571
WF,7,193.5
CO,117,281.2631578947368
BD,192,123.0
MT,34,269.57142857142856
AT,14,1833.601851851852
FJ,93,2.25
IE,37,1037.5121951219512
HN,144,1136.5
EE,9,15275.968253968254
JP,595,201.66666666666666
DE,242,396.42857142857144
IN,107,1963.6694785276075
NP,56,3081.8636363636365
GU,60,493.25
LK,67,72.72727272727273
CD,59,47.9
BO,142,183.6
AR,337,40.0
DZ,104,0.5
CA,643,75.0
SG,252,505.5
TT,446,556.0
RS,211,313.0
PH,168,1011.75
TM,123,1988.0
RU,396,197.5
TR,225,797.0
SL,178,1622.0
UY,84,477.8333333333333
VI,154,293.0
US,1316,40.0
AU,670,871.0
MP,10,310.0
GE,192,514.0
ES,426,491.0
HU,34,605.5671641791045
GH,465,1.0
KZ,118,242.0
BR,355,625.8333333333334
AO,188,60.0
KR,991,45.0
GQ,20,85509.33333333333
CR,408,647.0
BT,60,181.0
JP,1533,129.0
GN,142,10.333333333333334
ST,30,19.0
TJ,77,1446.1960784313726
UA,248,1.3333333333333333
US,371,825.1111111111111
VN,172,1.5
SK,132,613.1111111111111
JP,426,138.0
BS,10,2397.8333333333335
NL,188,232.5
CG,37,34.36363636363637
CL,107,956.325
AZ,257,45.5
BG,222,65.0
HR,20,1009.9166666666666
NG,242,7.0
CA,378,438.75
FI,67,683.0
GB,246,383.7857142857143
AW,16,169.4
MW,60,28.0
IT,432,1405.0
LC,19,469.75
CZ,171,1003.0
GT,54,12971.683870967741
BN,132,935.0
FM,264,75.0
MX,313,800.0
CN,127,683.5
BE,202,6760.666666666667
MU,40,216.73684210526315
AU,4,1743.4179437169128
KR,325,434.75
ID,47,2203.7525951557095
NZ,124,517.5
DO,182,86.36363636363636
BZ,80,0.0
LA,7,6944.840909090909
SV,10,3859.030215827338
TH,89,2971.0204081632655
PY,94,350.4
RO,308,70.0
TW,195,392.8333333333333
SI,144,50.0
PR,16,743.4626865671642
TN,262,495.0
TC,23,43.0
AR,50,810.6660617059891
LY,171,5325.0
MR,30,14.0
GB,620,63.0
CI,73,2385.035087719298
AM,168,33.0
DE,401,230.5
IN,264,195.28571428571428
MM,132,24.62857142857143
EC,53,12646.328571428572
AF,230,8.0
JP,816,96.33333333333333
MY,80,380.72727272727275
CO,278,70.0
NI,158,0.4
SE,232,215.0
TD,33,70.66666666666667
QA,9,272.2201834862385
RE,19,1085.1019108280254
US,1001,70.5
CA,63,816.0204081632653
FI,262,1019.0
BJ,138,2529.0
GB,435,91.0
IT,245,1114.2
AZ,68,312.1333333333333
CL,302,29.0
MZ,104,154.0
GP,56,136.0
HK,148,727.0
JP,239,738.8875
HT,14,2982.1185185185186
MQ,38,362.35714285714283
JO,117,45229.8
SR,4,711.7118644067797
TJ,264,1.0
TG,25,13133.297297297297
US,54,993.5956377079483
LB,63,447.12
JP,1208,80.0
EG,59,41.0
BY,104,689.7
CR,221,752.0
MV,16,189.66666666666666
CM,71,24663.9375
OM,107,508.0
GH,148,650.6666666666666
ES,239,425.1818181818182
CF,9,192.83333333333334
KW,34,3462.3225806451615
KR,666,889.0
GW,14,2.3333333333333335
IL,89,1188.142857142857
NR,10,1.0
KZ,307,149.0
BR,38,1969.125512995896
CY,147,200.0
RU,201,745.9375
YT,44,2.0
US,1121,65.0
SA,230,154.66666666666666
TT,251,59.5
SG,441,95.0
PH,493,55.0
XK,77,0.5
PE,252,105.5
PL,166,188.3
US,684,216.6153846153846
PS,60,3395.139534883721
WF,33,5.0
PG,232,0.6
JP,629,83.33333333333333
IE,3,698.5743119266056
EE,47,3467.8333333333335
MT,4,464.3939393939394
AT,40,975.8148148148148
FJ,123,0.0
CO,83,8469.298245614034
BD,230,428.5
BO,168,175.6
CD,29,2151.5384615384614
AR,375,18.0
DZ,78,86.0
NO,132,351.6666666666667
GU,26,683.1666666666666
LK,101,620.5
DE,212,434.7
IN,77,2537.2930327868853
NP,30,1107.042372881356
UZ,108,442.5211267605634
TN,67,22968.8
YE,218,21.0
PK,144,425.0
TH,284,702.0
ZA,192,168.75
PT,10,5662.49009009009
TW,390,60.0
US,1787,90.0
RO,113,463.68
SD,196,1.5
AU,321,587.5
MX,124,582.9090909090909
GH,526,2.0
CN,314,4419.0
BW,4,966.125
ID,362,1.0
GR,44,1410.338028169014
FR,215,767.8333333333334
JP,1570,64.0
GY,98,149.0
ML,168,7.0
CH,101,345.6
AS,30,10433.0
FM,77,188.0909090909091
JM,97,166.33333333333334
SK,162,271.75
US,341,420.26446280991735
VN,138,355.85714285714283
TJ,107,31.655172413793103
UA,222,531.0
NL,154,250.0
CG,3,3748.451612903226
JP,396,722.1
BS,44,645.0
MH,128,2.0
GB,208,390.0
CA,348,524.5714285714286
FI,101,69.66666666666667
AW,54,349.0
MW,26,2374.0
CL,77,1255.8791208791208
IT,406,191.5
HR,50,874.25
PH,142,126.52173913043478
RS,245,200.0
SX,64,201.0
TT,408,44.0
SG,218,194.75
VI,188,1000.0
US,1282,35.0
TR,199,218.0
UY,114,600.6666666666666
SL,148,1.0
RU,426,212.5
SS,14,17.666666666666668
TM,93,530.5
KR,1017,49.0
KZ,80,3209.7796610169494
BR,325,331.14285714285717
AO,154,111.0
HU,4,2295.5641025641025
GH,503,0.0
MP,44,1071.0
ES,396,694.0
GE,230,449.5
GN,168,0.5
KN,132,225.0
BT,26,3413.9375
JP,1499,50.0
CR,446,1894.0
EC,19,1781.4529914529915
AM,142,300.2
DE,439,609.5
IN,302,152.7
MM,162,278.46666666666664
CI,111,7155.153846153846
AR,20,2573.6536912751676
LY,141,4.2
KG,222,94.0
MR,56,138.0
GB,586,564.0
NI,184,3.0
MY,118,260.35714285714283
CO,304,261.0
JP,790,75.66666666666667
AF,192,0.25
QA,47,178.0
TD,7,25.7027027027027
SE,206,400.0
US,975,58.0
RE,53,313.36842105263156
SN,128,1.0
JM,258,0.0
GT,16,1545.5353233830847
CZ,141,443.8333333333333
LA,33,1188.6046511627908
ID,9,2921.56093858706
KR,355,89.25
NZ,90,434.1764705882353
GR,335,1997.0
DO,144,297.0
MU,14,541.358024691358
AU,34,1171.787185354691
MX,287,103.2
CN,89,1481.78125
BE,236,37.333333333333336
TW,229,157.28571428571428
SI,182,40.0
US,1944,30.0
RO,274,70.0
SV,44,2549.573529411765
TH,127,946.8571428571429
TN,288,0.0
SG,576,25.0
PR,54,560.0714285714286
UZ,271,2.0
RU,263,337.2
VI,17,874.8333333333334
US,1455,80.0
SL,57,7677.5641025641025
TR,106,1988.3181818181818
TT,309,60.0
SG,119,331.45454545454544
PH,35,2127.8353658536585
RS,88,536.125
PE,306,305.0
JP,1398,75.0
MD,85,1878.5
CR,275,2375.0
KN,41,193.0
GN,5,7883.254264825346
GH,346,1.0
HU,169,1035.0
ES,289,782.125
GE,75,916.35
AU,533,0.0
KE,103,28.0
KR,852,55.0
DJ,31,4316.818181818182
AO,55,299.93333333333334
BR,488,75.0
MO,27,69.0
KZ,253,4004.6666666666665
VE,105,4194.0
UA,115,541.6666666666666
TJ,198,26.615384615384617
SK,15,2265.842450765864
US,504,241.75
VN,39,1166.9801587301588
IT,315,238.0
GB,125,558.5142857142857
FI,200,65.0
AW,155,375.0
NG,121,2553.769230769231
CA,497,1051.0
AZ,394,23.0
BG,85,525.1538461538462
CL,224,222.0
MH,45,33.5
BS,129,833.5
JP,289,596.3333333333334
KI,31,1.5
NL,55,569.275
AU,143,601.0571428571428
MU,163,0.0
BE,65,722.25
CN,244,124.5
NE,109,297.0
LA,140,373.5
DO,61,269.83116883116884
KR,462,94.0
ID,164,725.8235294117648
MA,119,1531.5
GT,189,1.0
CZ,32,988.8152866242038
FR,281,307.3333333333333
LU,88,741.0
BN,15,1683.5333333333333
PR,155,496.6666666666667
PM,1,358.25
TH,210,696.6666666666666
SV,129,702.3333333333334
PF,79,76.0
TW,72,732.2926829268292
SI,27,2106.0
ZA,270,36.0
RO,447,60.0
US,1845,20.0
JP,955,73.66666666666667
AF,109,59.130434782608695
NI,21,3793.5234375
CO,413,251.0
GL,17,17.333333333333332
MY,219,103.5
LR,110,8.0
CI,194,1029.5
BB,119,112.0
LY,32,2986.326007326007
KG,115,567.5
AR,185,432.09090909090907
CV,88,24.0
MM,15,3966.498054474708
IN,387,56.5
AM,35,425.6666666666667
DE,282,212.8
PA,121,146.0
US,866,97.625
SN,45,171.9189189189189
RE,152,508.0
SE,99,749.0
QA,130,578.0
PG,294,8.0
KR,567,148.0
KW,143,109.5
BR,139,713.2944162436548
CY,62,292.0
GH,57,134.07843137254903
KH,21,4.0
ES,66,757.486301369863
BM,17,70.0
LV,70,65.0
BF,95,667.0952380952381
LB,146,113.5
JP,1045,75.0
AI,11,0.0
BY,197,523.5
CR,112,338.8333333333333
EG,150,0.0
PH,320,124.0
PE,81,290.97391304347826
TT,86,567.7333333333333
SG,276,560.5
SA,75,147.09302325581396
US,1228,120.0
YT,129,0.0
RO,582,165.0
TR,265,325.0
RU,100,1205.3519553072626
BA,105,732.0
NA,69,328.75
MQ,139,0.0
DK,21,734.3333333333334
HK,57,955.8888888888889
JP,66,934.9927344782035
MN,17,25.846153846153847
ME,95,102.5
AE,115,802.5217391304348
IT,88,658.1271676300578
CA,146,457.74
BJ,39,3768.46
GB,286,113.4
NG,282,1.0
ET,116,3.0
AZ,233,999.5
CL,387,250.0
XX,2,496.15
US,155,694.8221208665907
UA,272,585.0
UG,79,16802.75
TW,299,835.6666666666666
ZA,109,687.6428571428571
SD,105,13466.714285714286
TZ,58,43.22222222222222
RO,220,65.0
US,1622,95.0
PK,61,3438.8333333333335
YE,119,123.76190476190476
TN,238,225.0
UZ,193,136.16666666666666
SO,39,61.851851851851855
NC,81,55.5
CH,200,85.0
JM,204,60.0
GF,85,150.33333333333334
FM,224,2357.0
ML,5,10181.128044280444
FR,122,533.6811594202899
AL,41,227.08333333333334
GY,207,3.0
GR,129,554.3
AG,103,86.0
KR,173,601.7441860465116
MG,75,178.3
ID,455,0.5
AU,492,100.0
BH,51,243.66666666666666
BE,290,37.666666666666664
GM,27,15.88888888888889
CN,407,373.0
MX,209,241.95652173913044
NE,270,0.5
KM,55,1.0
PG,69,488.07142857142856
SE,256,60.0
ZM,21,2246.8426966292136
US,513,409.0344827586207
SC,95,6.571428571428571
PS,145,58.25
PL,11,1437.1723419041
NP,179,1.0
IN,224,170.81927710843374
DE,121,1364.5573770491803
AM,320,0.0
LT,82,503.3333333333333
NO,41,440.55555555555554
CA,520,2193.0
BO,5,2758.104957264957
AT,133,480.1666666666667
NI,374,0.0
BD,75,1480.1159420289855
CO,254,468.0
JP,728,66.0
MK,51,275.25
EE,130,0.5
HN,27,1452.7677725118483
IE,174,2690.0
MH,24,198.64285714285714
GB,72,641.9216417910447
FI,253,2106.0
AW,174,2414.0
CA,452,139.5
IT,270,679.25
BG,96,601.1666666666666
CL,213,1057.0
NG,76,1809.6489361702127
KI,42,3.0
GI,6,210.33333333333334
NL,2,794.0696696696697
JP,276,478.62745098039215
BS,180,576.0
CX,1,34.0
VE,92,7.0
SK,58,683.5294117647059
VN,18,1463.170311464546
US,461,370.1707317073171
UA,70,7564.818181818182
TJ,243,0.8
GN,48,2364.6277777777777
KN,28,75.5
JP,1347,95.0
CR,294,2.0
MD,96,170.0
KR,865,80.0
DJ,42,15.571428571428571
KZ,200,0.0
AO,2,1296.2013651877132
BR,477,89.0
HU,156,162.33333333333334
KE,82,351.3333333333333
AU,544,217.0
ES,276,913.8888888888889
GE,126,687.125
VI,36,339.2
US,1434,125.0
SL,12,8237.260869565218
TR,95,1381.467741935484
RU,306,312.6666666666667
PH,22,2654.7254835425856
RS,109,640.1666666666666
PE,263,191.0
TT,256,40.0
SG,66,907.02
US,855,134.44444444444446
SN,24,3651.3979591836733
RE,173,1190.0
PA,76,216.6153846153846
QA,183,0.0
PG,275,8860.666666666666
SE,86,872.25
NI,32,937.6454545454545
MY,238,317.5
LR,91,0.0
CO,424,1440.0
GL,36,3.0
BD,285,0.5
JP,910,47.0
AF,88,35.964285714285715
CV,109,7.333333333333333
EC,139,64.25
AM,22,792.175
DE,303,377.8
MM,58,175.04739336492892
IN,438,79.0
BB,66,49.5
AR,140,1194.25
LY,21,4701.8398357289525
KG,70,663.3846153846154
PR,174,226.75
ZA,315,851.0
TW,125,602.7647058823529
SI,46,451.6111111111111
US,1792,100.0
RO,394,1753.0
SV,180,1016.0
TH,231,691.0
PF,122,8.11111111111111
KR,507,36.666666666666664
ID,145,832.2954545454545
NZ,194,378.0
DO,8,2886.885635140483
MU,150,69.0
AU,186,453.57142857142856
NE,88,80.46666666666667
MX,391,95.0
BE,116,708.5454545454545
CN,193,778.4
LU,109,226.0
BN,58,526.5
GT,136,75.75
MA,66,1980.5925925925926
CZ,21,1565.6928104575163
FR,300,879.3333333333334
UA,293,99.0
TJ,400,2.0
TG,129,75.5
US,174,696.0618153364633
XX,55,6.0
SM,6,307.0
ZW,152,247.0
UG,122,3.0
HK,12,4656.8074074074075
DK,32,554.75
JP,119,860.5531914893617
MN,36,240.33333333333334
HT,150,26.0
NA,112,1.0
BA,92,1192.0
MQ,190,226.0
BJ,18,9619.573529411764
CA,167,494.1212121212121
ET,65,106.57142857142857
GB,299,188.0
IT,109,546.2277227722773
AZ,220,1185.0
CL,438,236.0
NG,303,62023.0
IN,591,33.0
AE,70,270.9718309859155
ME,106,96.0
TT,99,307.0
SG,289,392.5
PH,373,0.0
PE,100,923.2575757575758
RU,81,1570.8307155322861
YT,180,1.0
RO,627,1.0
SA,126,320.0
US,1273,30.0
KH,32,2.0
GH,12,9160.535211267606
ES,119,784.1666666666666
GE,285,60.0
KR,514,98.33333333333333
IL,193,82.5
BR,190,872.6388888888889
CY,11,416.90697674418607
LB,167,1088.0
JP,1056,39.5
CR,69,1025.5555555555557
EG,163,40.0
BY,240,96.0
BF,106,127.6
LT,103,931.0
BO,48,2369.75641025641
NO,28,548.2222222222222
CA,573,560.0
IQ,79,2.0
DE,76,949.5136612021857
AM,373,1783.0
NP,134,112.5
IN,213,376.42727272727274
MK,6,1290.563909774436
JP,749,81.0
HN,46,6724.245901639344
IE,155,273.0
NI,323,0.0
AT,176,191.0
BD,126,280.7083333333333
CO,203,43.0
ZM,32,3187.3611111111113
PG,112,12.2
RW,69,12.0
PL,62,5658.388888888889
SC,106,257.25
US,564,178.54166666666666
PS,164,1.5
FR,79,659.1550802139037
AL,28,389.7142857142857
ML,48,1357.3823529411766
NC,100,1.0
GF,96,75.0
FM,213,162.0
JM,249,125.0
BH,6,331.9012345679012
AU,473,80.0
MX,228,158.93333333333334
KM,2,31519.666666666668
BE,279,1310.75
GM,46,546.0
KR,152,699.4333333333333
MG,126,14.5
GR,180,467.0
AG,82,200.5
PK,8,448.76997578692493
ZA,88,2784.718309859155
TW,286,121.66666666666667
PT,146,600.0
SI,333,175.0
US,1635,30.0
TZ,15,5201.320261437909
SD,92,5.428571428571429
RO,233,45.0
SO,18,117.66165413533835
UZ,244,13.2
TN,219,59.0
YE,66,76.40449438202248
AF,49,297.15841584158414
JP,999,729.0
LR,50,5.0
MY,135,587.5714285714286
CO,449,0.0
GL,77,1.0
NI,73,319.5
AR,229,1167.5
GG,3,694.75
KG,47,517.95
LY,124,1143.875
BB,43,443.0
CI,158,191.22222222222223
AM,127,76.2
DE,326,1482.3333333333333
MM,83,809.609756097561
CV,4,2511.8395061728397
IN,479,38.0
PA,37,5023.048780487805
SN,113,191.75
RE,196,228.5
US,830,255.11111111111111
SE,63,584.0833333333334
QA,222,74.0
NE,49,8275.757142857143
BE,29,2334.785714285714
CN,168,154.77777777777777
AU,211,211.85714285714286
KR,402,1911.3333333333333
ID,248,127.77777777777777
NZ,171,322.5
DO,97,208.62962962962962
FR,325,90.0
CZ,124,461.09090909090907
GT,225,83.5
MA,43,208.75862068965517
BN,83,552.8333333333334
LU,4,3426.92
PR,199,455.6
SB,9,119.95652173913044
WS,14,233.0
PF,19,22252.755555555555
TH,142,319.125
US,1897,25.0
RO,483,95.0
ZA,338,0.0
TW,20,777.1290801186943
SI,71,1858.857142857143
VE,53,35.1
UA,47,2934.6666666666665
TJ,154,5.555555555555555
US,420,431.93333333333334
VN,123,22947.833333333332
SK,83,3662.846153846154
CL,188,1073.0
BG,9,1461.4299363057326
NG,37,3358.353958143767
GB,33,1567.1007371007372
FI,148,35.0
AW,199,85.0
IT,359,532.5
CA,429,77.5
MH,113,1.0
JP,381,526.0769230769231
HK,262,845.0
NL,107,353.25
KI,67,0.0
RU,347,109.5
TR,54,3234.6050420168067
SL,101,6723.857142857143
UY,131,906.25
VI,77,60.0
US,1523,100.0
SG,43,2319.329268292683
TT,361,50.0
RS,4,1252.653818700928
PH,127,270.24
AD,37,548.5
CR,335,3861.0
MD,9,5290.086486486486
JP,1322,80.0
GN,89,12353.0625
KN,117,144.0
KE,59,340.46153846153845
AU,585,60.0
ES,381,229.0
GE,23,430.57142857142856
GH,262,80.0
KZ,161,214.44444444444446
AO,107,467.0
BR,436,1964.0
KR,776,40.0
DJ,67,25.4
PG,25,2166.2075471698113
ZM,73,1032.4666666666667
PS,205,1.0
SC,3,18932.228260869564
US,605,235.94736842105263
PL,87,651.2307692307693
RW,44,98.66666666666667
DE,37,1984.819095477387
AM,284,612.0
IN,188,3078.4147727272725
BO,89,275.6521739130435
AR,390,1484.0
IQ,38,267.75
NO,117,144.75
CA,596,1796.0
LT,14,436.77966101694915
BD,23,1672.9411764705883
CO,162,195.3
NI,298,100.0
FJ,138,49.5
GA,63,10.666666666666666
HN,71,527.7692307692307
AT,217,676.0
MK,111,1093.0
JP,644,77.66666666666667
US,1546,49.0
RO,128,378.92857142857144
SD,53,8748.0
TZ,102,11.2
ZA,49,756.7983193277311
SI,292,500.0
TW,375,115.0
PK,97,178.11111111111111
TN,178,168.66666666666666
YE,43,672.6896551724138
UZ,157,29980.823529411766
SO,123,0.0
GF,9,233.0952380952381
FM,188,468.0
JM,144,0.0
CH,148,55.0
NC,13,8458.266666666666
FR,38,1255.919795221843
GY,147,0.0
ML,89,41.861111111111114
CW,14,118.0
KR,241,574.6
MG,23,8630.862068965518
ID,411,6.0
GR,221,382.0
AG,59,635.3333333333334
MX,141,371.218487394958
AU,432,40.0
JO,132,270.3333333333333
MQ,215,58.0
GD,29,940.25
NA,25,2212.3571428571427
BA,53,84625.0
JP,30,1167.2228602679793
HK,101,996.7692307692307
DK,73,517.0
AE,47,371.6967741935484
ME,3,347.44128113879003
IN,550,39.0
AZ,181,60.75
CL,479,83.0
NG,326,4.0
ET,40,58.193548387096776
CA,206,383.29411764705884
BJ,123,934.6666666666666
IT,4,1803.7584522180966
GB,322,413.5
US,199,655.8836104513064
VC,9,303.85714285714283
UA,332,160.0
UG,19,1347.8539325842696
IL,168,167.25
BR,215,769.5625
CY,98,80.0
KR,619,45.0
ES,30,764.6900726392251
LV,26,1351.111111111111
KH,73,586.0
GH,101,305.6
BF,3,8543.706243602866
CR,44,430.8909090909091
BY,153,270.0
EG,202,60.0
LB,206,3117.0
JP,1097,82.5
PE,13,1797.469812630118
PH,284,342.0
SG,328,40.0
TT,10,3795.9266055045873
RO,538,95.0
SA,23,1601.1746031746031
US,1168,55.0
RU,56,1660.5459140690816
WS,59,0.0
VG,20,474.8333333333333
PR,242,414.0
SB,60,199.0
RO,470,60.0
US,1884,20.0
TW,33,673.1057142857143
SI,114,167.5
ZA,359,779.0
PF,38,139.4
TH,187,1260.0
DO,84,378.4166666666667
KR,423,90.0
ID,205,332.84
NZ,158,144.25
BE,40,659.2826086956521
CN,157,130.72727272727272
NE,4,5961.143401015229
AU,230,869.0
BN,102,617.2
LU,49,30962.0
CZ,73,835.5333333333333
FR,368,160.0
MA,30,10211.594059405941
GT,212,12.0
SN,68,125.79310344827586
RE,241,2.0
US,779,53.888888888888886
PL,257,455.0
PA,16,2367.7917675544795
QA,235,65.0
SE,10,520.3397435897435
CO,500,112.0
BD,321,210.0
LR,7,14.2
MY,178,907.4
NI,124,355.0
AF,4,6329.494791666667
JP,978,144.33333333333334
MM,102,195.20338983050848
IN,490,84.0
AM,74,253.55555555555554
DE,371,1345.0
CV,49,94.66666666666667
LY,73,1492.0
KG,26,510.30645161290323
AR,208,771.1875
GG,54,546.0
BB,30,667.2
CI,171,15729.25
GN,108,4.333333333333333
MD,60,497.6666666666667
AD,16,631.75
CR,378,697.0
JP,1311,0.0
AO,94,50.22222222222222
BR,385,374.4
KZ,148,943.1818181818181
KR,829,65.0
ES,328,595.6666666666666
GE,34,475.5903614457831
KE,14,6026.2202380952385
AU,636,75.0
GH,307,1.5
HU,192,155.0
TR,3,1607.1478295526254
SL,80,83.0
UY,182,316.5
VI,120,61.5
US,1478,65.0
RU,366,195.0
RS,49,514.6785714285714
PH,74,900.1900826446281
SG,30,2007.4957264957266
TT,348,114.0
MH,68,5292.5
NG,16,4057.0532229450027
CL,137,460.12
BG,60,764.36
IT,338,889.3333333333334
GB,20,1565.5323033707866
CA,408,325.0
FI,161,345.0
NL,94,324.90909090909093
IR,13,27605.0
JP,328,458.88461538461536
US,401,242.54285714285714
VN,78,1019.574074074074
SK,102,1181.8260869565217
UA,26,2208.4103942652328
TJ,175,116.25
ML,108,187.03703703703704
FR,19,1934.9703748488512
AL,64,293.5
GY,166,295.0
CW,59,228.0
JM,165,24.0
FM,137,165.66666666666666
GF,60,359.0
NC,56,84.6
CH,161,65.0
BE,331,0.0
MX,184,8594.883720930233
LS,13,1.0
AU,389,74.0
GR,232,1533.5
AG,14,22112.454545454544
KR,196,477.8666666666667
MG,34,54.76470588235294
ID,430,75.0
PK,84,385.61538461538464
RO,181,819.2
TZ,83,14.5
US,1599,60.0
TW,322,411.0
SI,273,115.0
ZA,4,3335.968107725018
UZ,168,27190.833333333332
SO,78,17.5
YE,30,2524.8011695906434
TN,135,7.0
IQ,19,190.65
NO,64,261.84615384615387
CA,609,80.0
BO,108,489.0
LT,59,436.3333333333333
IN,137,1789.96933560477
NP,218,11.0
MM,261,0.0
DE,16,2521.529318541997
AM,297,1002.0
HN,114,265.75
JP,689,76.0
MK,90,1320.5
BD,34,2493.5756457564576
CO,151,360.4
GA,10,1174.0
AT,236,118.0
ZM,124,40.0
PG,44,10.08695652173913
PL,98,2493.8888888888887
RW,25,91.42857142857143
PS,248,3.0
US,616,147.15
SC,54,44.5
SG,381,60.0
TT,63,341.92
PE,56,431.36423841059604
PH,297,434.5
RU,13,1817.4522880159454
SA,34,3306.31884057971
US,1189,80.0
RO,559,10.0
ES,43,770.0075757575758
IS,7,113.73333333333333
GH,80,852.2307692307693
LV,47,3079.0
BR,226,1898.2285714285715
CY,87,28.5
IL,157,759.75
KR,606,308.6666666666667
CR,25,5208.656
BY,172,484.3333333333333
EG,255,80.0
JP,1148,51.0
BF,54,87.21875
CM,131,0.0
US,242,547.806146572104
SK,261,1489.5
UG,38,2843.3125
JP,43,1120.8412267080746
DK,124,790.5
HK,80,487.06666666666666
JO,177,463.0
NA,44,438.42857142857144
NG,371,153313.0
AZ,128,85.58333333333333
IT,49,1100.5903361344538
CL,490,474.0
ET,29,3919.5526315789475
CA,251,303.75
BJ,78,27.31578947368421
GB,375,242.0
ME,54,16987.4
AE,26,2939.0697674418607
IN,531,58.0
VE,79,5009.555555555556
VN,1,1370.5800045979654
US,478,234.28571428571428
SK,41,1457.7525773195875
UA,85,439.8360655737705
TJ,224,7.4
MH,11,1768.85
NG,95,148.03092783505156
CL,198,667.5
BG,115,349.6666666666667
IT,285,933.5
GB,91,1295.4402173913043
FI,238,1407.0
AW,189,635.0
CA,471,137.5
NL,17,2013.2402597402597
GI,21,99.0
KI,57,42.0
BS,167,110.0
JP,263,676.3389830508474
SL,31,10751.805309734513
TR,76,2315.230769230769
VI,55,208.0
SA,270,1122.0
US,1417,100.0
RU,289,371.1111111111111
RS,126,376.25
PE,276,2019.0
PH,5,3489.8725529826183
SG,81,844.030303030303
TT,275,75.0
KN,15,751.5
GN,35,1400.5330882352941
MD,115,3151.0
CR,309,942.0
JP,1360,70.0
AO,17,14337.561643835616
BR,462,375.0
KZ,219,555.0
KR,882,70.0
DJ,57,404.7142857142857
ES,263,563.4444444444445
GE,109,494.3636363636364
KE,65,97.93333333333334
AU,563,80.0
GH,380,0.0
HU,143,738.6666666666666
CO,443,242.0
GL,55,0.6666666666666666
BD,270,1.0
LR,72,893.5
MY,253,307.0
NI,51,426.3382352941176
AF,75,194.53333333333333
JP,925,96.33333333333333
MM,41,2656.252659574468
IN,421,32.5
AM,5,6006.4377593361
DE,316,213.25
CV,126,15.0
EC,152,143.5
LY,6,2086.2249093107616
KG,85,499.625
AR,159,8142.764705882353
BB,81,202.0
SN,11,7036.70897155361
RE,190,108.0
US,836,129.0
PA,95,125.5
PG,256,0.5
QA,164,616.0
SE,69,514.875
DO,27,4320.344357976654
KR,488,128.0
ID,130,294.82089552238807
NZ,209,660.0
LA,170,1736.0
BE,103,486.7
CN,210,1312.0
NE,75,1219.4347826086957
AU,169,614.5882352941177
MU,133,0.0
BN,41,221.30769230769232
LU,126,862.0
CZ,6,2910.260621761658
MA,81,197.05263157894737
